,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt,pid,numTrainTrials,condition
3607,free_epochs,True,44,3,"[2, 2]",2d1,"[3, 5]",5,5,0.58,True,6052,34,216,free
3608,free_epochs,True,45,3,"[2, 3]",2d1,"[5, 3]",5,5,0.42,True,4999,34,216,free
3609,free_epochs,True,46,3,"[4, 5]",2d1,"[3, 5]",3,3,0.63,True,3976,34,216,free
3610,free_epochs,True,47,3,"[2, 4]",2d1,"[3, 5]",5,5,0.71,True,4194,34,216,free
3611,free_epochs,True,48,3,"[4, 2]",2d1,"[5, 3]",3,3,0.67,True,5097,34,216,free
3612,free_epochs,True,49,3,"[6, 3]",2d1,"[3, 5]",3,3,1.0,True,2994,34,216,free
3613,free_epochs,True,50,1,"[1, 5]",2d1,"[2, 0]",2,2,1.0,True,4782,34,216,free
3614,free_epochs,True,51,4,"[2, 4]",2d1,"[7, 6]",7,7,0.8200000000000001,True,6056,34,216,free
3615,free_epochs,True,52,3,"[4, 6]",2d1,"[3, 5]",3,3,0.39,True,8021,34,216,free
3616,free_epochs,True,53,3,"[3, 1]",2d1,"[3, 5]",5,3,1.0,False,3526,34,216,free
3617,free_epochs,True,54,3,"[6, 2]",2d1,"[5, 3]",3,3,0.49,True,4207,34,216,free
3618,free_epochs,True,55,3,"[6, 1]",2d1,"[5, 3]",3,3,0.92,True,3125,34,216,free
3619,free_epochs,True,56,3,"[3, 2]",2d1,"[3, 5]",5,5,0.48,True,4171,34,216,free
3620,free_epochs,True,57,3,"[3, 6]",2d1,"[5, 3]",5,5,1.0,True,4190,34,216,free
3621,free_epochs,True,58,3,"[2, 1]",2d1,"[5, 3]",5,3,0.21,False,5160,34,216,free
3622,free_epochs,True,59,3,"[5, 4]",2d1,"[3, 5]",3,3,0.55,True,2956,34,216,free
3623,free_epochs,True,60,3,"[6, 6]",2d1,"[3, 5]",3,3,0.73,True,3215,34,216,free
3624,free_epochs,True,61,3,"[6, 4]",2d1,"[5, 3]",3,3,0.44,True,2970,34,216,free
3625,free_epochs,True,62,1,"[1, 1]",2d1,"[0, 2]",2,2,0.28,True,4390,34,216,free
3626,free_epochs,True,63,1,"[5, 3]",2d1,"[0, 2]",0,0,1.0,True,3712,34,216,free
3627,free_epochs,True,64,4,"[5, 3]",2d1,"[6, 7]",6,6,1.0,True,5380,34,216,free
3628,free_epochs,True,65,4,"[3, 3]",2d1,"[6, 7]",7,7,0.32,True,8613,34,216,free
3629,free_epochs,True,66,1,"[2, 3]",2d1,"[2, 0]",2,2,0.58,True,6157,34,216,free
3630,free_epochs,True,67,4,"[1, 4]",2d1,"[6, 7]",7,7,1.0,True,4631,34,216,free
3631,free_epochs,True,68,4,"[1, 2]",2d1,"[7, 6]",7,7,1.0,True,4992,34,216,free
3632,free_epochs,True,69,3,"[5, 6]",2d1,"[5, 3]",3,3,1.0,True,4096,34,216,free
3633,free_epochs,True,70,1,"[6, 2]",2d1,"[0, 2]",0,0,1.0,True,3154,34,216,free
3634,free_epochs,True,71,4,"[6, 4]",2d1,"[6, 7]",6,6,1.0,True,4135,34,216,free
3635,free_epochs,True,72,3,"[1, 1]",2d1,"[3, 5]",5,5,1.0,True,3370,34,216,free
3636,free_epochs,True,73,1,"[2, 4]",2d1,"[0, 2]",2,2,1.0,True,3122,34,216,free
3637,free_epochs,True,74,3,"[3, 4]",2d1,"[5, 3]",5,5,0.48,True,6249,34,216,free
3638,free_epochs,True,75,1,"[4, 6]",2d1,"[2, 0]",0,2,0.39,False,4137,34,216,free
3639,free_epochs,True,76,3,"[6, 5]",2d1,"[5, 3]",3,3,1.0,True,3325,34,216,free
3640,free_epochs,True,77,1,"[4, 5]",2d1,"[0, 2]",0,0,0.5,True,4526,34,216,free
3641,free_epochs,True,78,4,"[5, 4]",2d1,"[7, 6]",6,7,1.0,False,2927,34,216,free
3642,free_epochs,True,79,4,"[1, 5]",2d1,"[6, 7]",7,7,1.0,True,3268,34,216,free
3643,free_epochs,True,80,4,"[3, 2]",2d1,"[6, 7]",7,6,0.48,False,5729,34,216,free
3644,free_epochs,True,81,4,"[4, 5]",2d1,"[6, 7]",6,6,0.48,True,4403,34,216,free
3645,free_epochs,True,82,3,"[5, 3]",2d1,"[3, 5]",3,3,1.0,True,4412,34,216,free
3646,free_epochs,True,83,1,"[3, 5]",2d1,"[0, 2]",2,2,1.0,True,3129,34,216,free
3647,free_epochs,True,84,4,"[3, 4]",2d1,"[6, 7]",7,7,0.32,True,5722,34,216,free
3648,free_epochs,True,85,3,"[3, 5]",2d1,"[5, 3]",5,5,1.0,True,4016,34,216,free
3649,free_epochs,True,86,4,"[1, 1]",2d1,"[7, 6]",7,7,1.0,True,5010,34,216,free
3650,free_epochs,True,87,3,"[2, 1]",2d1,"[5, 3]",5,5,0.59,True,3218,34,216,free
3651,free_epochs,True,88,3,"[1, 6]",2d1,"[5, 3]",5,5,1.0,True,2763,34,216,free
3652,free_epochs,True,89,1,"[5, 6]",2d1,"[0, 2]",0,0,1.0,True,3054,34,216,free
3653,free_epochs,True,90,4,"[6, 3]",2d1,"[6, 7]",6,6,1.0,True,6135,34,216,free
3654,free_epochs,True,91,3,"[1, 2]",2d1,"[5, 3]",5,5,1.0,True,4653,34,216,free
3655,free_epochs,True,92,3,"[3, 1]",2d1,"[5, 3]",5,3,1.0,False,3700,34,216,free
3656,free_epochs,True,93,3,"[2, 5]",2d1,"[3, 5]",5,5,0.87,True,4406,34,216,free
3657,free_epochs,True,94,1,"[1, 3]",2d1,"[0, 2]",2,2,1.0,True,3672,34,216,free
3658,free_epochs,True,95,1,"[4, 3]",2d1,"[2, 0]",0,0,1.0,True,3987,34,216,free
3659,free_epochs,True,96,4,"[2, 1]",2d1,"[7, 6]",7,7,0.79,True,4253,34,216,free
3660,free_epochs,True,97,3,"[5, 4]",2d1,"[3, 5]",3,3,1.0,True,3108,34,216,free
3661,free_epochs,True,98,1,"[1, 6]",2d1,"[0, 2]",2,2,1.0,True,4207,34,216,free
3662,free_epochs,True,99,4,"[6, 1]",2d1,"[6, 7]",6,6,1.0,True,3694,34,216,free
3663,free_epochs,True,100,3,"[6, 2]",2d1,"[3, 5]",3,3,1.0,True,3846,34,216,free
3664,free_epochs,True,101,4,"[3, 6]",2d1,"[6, 7]",7,7,0.97,True,3913,34,216,free
3665,free_epochs,True,102,1,"[2, 5]",2d1,"[2, 0]",2,2,1.0,True,5556,34,216,free
3666,free_epochs,True,103,3,"[1, 4]",2d1,"[5, 3]",5,5,1.0,True,4027,34,216,free
3667,free_epochs,True,104,4,"[4, 2]",2d1,"[7, 6]",6,6,0.59,True,6514,34,216,free
3668,free_epochs,True,105,4,"[2, 5]",2d1,"[6, 7]",7,7,1.0,True,3682,34,216,free
3669,free_epochs,True,106,3,"[5, 5]",2d1,"[5, 3]",3,3,0.6900000000000001,True,4185,34,216,free
3670,free_epochs,True,107,3,"[2, 6]",2d1,"[3, 5]",5,5,0.8,True,3759,34,216,free
3671,free_epochs,True,108,1,"[3, 1]",2d1,"[0, 2]",2,0,0.42,False,3818,34,216,free
3672,free_epochs,True,109,1,"[5, 1]",2d1,"[2, 0]",0,0,0.55,True,4966,34,216,free
3673,free_epochs,True,110,1,"[1, 4]",2d1,"[0, 2]",2,2,1.0,True,2814,34,216,free
3674,free_epochs,True,111,3,"[2, 3]",2d1,"[5, 3]",5,5,0.48,True,4380,34,216,free
3675,free_epochs,True,112,4,"[4, 4]",2d1,"[7, 6]",6,6,0.61,True,5917,34,216,free
3676,free_epochs,True,113,3,"[5, 1]",2d1,"[5, 3]",3,3,1.0,True,2989,34,216,free
3677,free_epochs,True,114,3,"[1, 1]",2d1,"[3, 5]",5,5,0.99,True,4213,34,216,free
3678,free_epochs,True,115,4,"[4, 6]",2d1,"[7, 6]",6,6,0.5700000000000001,True,3183,34,216,free
3679,free_epochs,True,116,3,"[3, 6]",2d1,"[5, 3]",5,5,0.45,True,5496,34,216,free
3680,free_epochs,True,117,1,"[5, 2]",2d1,"[0, 2]",0,0,0.91,True,4226,34,216,free
3681,free_epochs,True,118,1,"[2, 6]",2d1,"[0, 2]",2,2,1.0,True,4781,34,216,free
3682,free_epochs,True,119,1,"[2, 1]",2d1,"[2, 0]",2,2,0.6000000000000001,True,4007,34,216,free
3683,free_epochs,True,120,3,"[5, 6]",2d1,"[3, 5]",3,3,0.55,True,3580,34,216,free
3684,free_epochs,True,121,3,"[3, 2]",2d1,"[3, 5]",5,5,0.46,True,4625,34,216,free
3685,free_epochs,True,122,4,"[2, 6]",2d1,"[7, 6]",7,6,0.67,False,2709,34,216,free
3686,free_epochs,True,123,4,"[6, 5]",2d1,"[6, 7]",6,6,1.0,True,3331,34,216,free
3687,free_epochs,True,124,4,"[1, 4]",2d1,"[6, 7]",7,7,1.0,True,18717,34,216,free
3688,free_epochs,True,125,3,"[6, 1]",2d1,"[5, 3]",3,3,1.0,True,6936,34,216,free
3689,free_epochs,True,126,4,"[3, 6]",2d1,"[6, 7]",7,7,0.39,True,5350,34,216,free
3690,free_epochs,True,127,1,"[4, 4]",2d1,"[2, 0]",0,0,0.46,True,3479,34,216,free
3691,free_epochs,True,128,3,"[6, 3]",2d1,"[5, 3]",3,3,0.72,True,3652,34,216,free
3692,free_epochs,True,129,3,"[1, 5]",2d1,"[3, 5]",5,5,1.0,True,4389,34,216,free
3693,free_epochs,True,130,4,"[3, 2]",2d1,"[6, 7]",7,7,0.65,True,5603,34,216,free
3694,free_epochs,True,131,4,"[4, 5]",2d1,"[6, 7]",6,6,0.45,True,5968,34,216,free
3695,free_epochs,True,132,4,"[4, 4]",2d1,"[6, 7]",6,6,0.59,True,3100,34,216,free
3696,free_epochs,True,133,1,"[4, 1]",2d1,"[2, 0]",0,0,0.8200000000000001,True,4574,34,216,free
3697,free_epochs,True,134,1,"[6, 1]",2d1,"[0, 2]",0,0,1.0,True,4607,34,216,free
3698,free_epochs,True,135,3,"[5, 2]",2d1,"[5, 3]",3,3,1.0,True,3536,34,216,free
3699,free_epochs,True,136,4,"[4, 1]",2d1,"[7, 6]",6,6,0.64,True,4229,34,216,free
3700,free_epochs,True,137,4,"[3, 5]",2d1,"[6, 7]",7,7,0.62,True,4590,34,216,free
3701,free_epochs,True,138,4,"[6, 4]",2d1,"[6, 7]",6,6,1.0,True,3399,34,216,free
3702,free_epochs,True,139,1,"[3, 3]",2d1,"[2, 0]",2,2,1.0,True,4409,34,216,free
3703,free_epochs,True,140,3,"[6, 4]",2d1,"[3, 5]",3,3,1.0,True,4383,34,216,free
3704,free_epochs,True,141,1,"[2, 6]",2d1,"[2, 0]",2,2,1.0,True,5260,34,216,free
3705,free_epochs,True,142,3,"[3, 4]",2d1,"[5, 3]",5,5,0.51,True,3645,34,216,free
3706,free_epochs,True,143,1,"[1, 6]",2d1,"[0, 2]",2,2,1.0,True,2955,34,216,free
3707,free_epochs,True,144,4,"[2, 2]",2d1,"[7, 6]",7,7,1.0,True,4407,34,216,free
3708,free_epochs,True,145,4,"[6, 5]",2d1,"[6, 7]",6,6,1.0,True,4475,34,216,free
3709,free_epochs,True,146,1,"[5, 5]",2d1,"[0, 2]",0,0,1.0,True,3331,34,216,free
3710,free_epochs,True,147,4,"[5, 6]",2d1,"[7, 6]",6,6,1.0,True,4485,34,216,free
3711,free_epochs,True,148,4,"[5, 4]",2d1,"[6, 7]",6,6,1.0,True,2842,34,216,free
3712,free_epochs,True,149,3,"[3, 3]",2d1,"[5, 3]",5,5,1.0,True,4383,34,216,free
3713,free_epochs,True,150,1,"[5, 2]",2d1,"[0, 2]",0,0,1.0,True,2860,34,216,free
3714,free_epochs,True,151,4,"[5, 3]",2d1,"[6, 7]",6,6,1.0,True,4122,34,216,free
3715,free_epochs,True,152,3,"[4, 4]",2d1,"[3, 5]",3,3,0.75,True,5444,34,216,free
3716,free_epochs,True,153,3,"[2, 4]",2d1,"[3, 5]",5,5,1.0,True,2959,34,216,free
3717,free_epochs,True,154,1,"[4, 4]",2d1,"[0, 2]",0,0,0.64,True,4526,34,216,free
3718,free_epochs,True,155,4,"[1, 5]",2d1,"[6, 7]",7,7,1.0,True,3748,34,216,free
3719,free_epochs,True,156,4,"[5, 2]",2d1,"[6, 7]",6,6,1.0,True,4027,34,216,free
3720,free_epochs,True,157,1,"[2, 4]",2d1,"[0, 2]",2,2,1.0,True,4482,34,216,free
3721,free_epochs,True,158,3,"[4, 3]",2d1,"[5, 3]",3,3,1.0,True,3806,34,216,free
3722,free_epochs,True,159,1,"[5, 4]",2d1,"[0, 2]",0,0,1.0,True,3835,34,216,free
3723,free_epochs,True,160,4,"[1, 2]",2d1,"[6, 7]",7,7,1.0,True,3808,34,216,free
3724,free_epochs,True,161,3,"[4, 6]",2d1,"[5, 3]",3,3,0.53,True,11083,34,216,free
3725,free_epochs,True,162,1,"[4, 3]",2d1,"[0, 2]",0,0,0.48,True,3912,34,216,free
3726,free_epochs,True,163,3,"[4, 1]",2d1,"[3, 5]",3,3,0.65,True,4185,34,216,free
3727,free_epochs,True,164,4,"[4, 6]",2d1,"[6, 7]",6,6,1.0,True,4000,34,216,free
3728,free_epochs,True,165,4,"[4, 3]",2d1,"[7, 6]",6,6,0.66,True,7728,34,216,free
3729,free_epochs,True,166,1,"[2, 1]",2d1,"[0, 2]",2,2,1.0,True,4661,34,216,free
3730,free_epochs,True,167,4,"[5, 5]",2d1,"[6, 7]",6,6,1.0,True,3192,34,216,free
3731,free_epochs,True,168,4,"[2, 1]",2d1,"[7, 6]",7,7,1.0,True,4471,34,216,free
3732,free_epochs,True,169,3,"[4, 2]",2d1,"[3, 5]",3,3,1.0,True,3223,34,216,free
3733,free_epochs,True,170,1,"[3, 6]",2d1,"[0, 2]",2,2,1.0,True,3849,34,216,free
3734,free_epochs,True,171,1,"[6, 6]",2d1,"[0, 2]",0,0,1.0,True,4144,34,216,free
3735,free_epochs,True,172,4,"[6, 6]",2d1,"[6, 7]",6,6,1.0,True,4161,34,216,free
3736,free_epochs,True,173,3,"[1, 3]",2d1,"[5, 3]",5,5,1.0,True,3938,34,216,free
3737,free_epochs,True,174,4,"[3, 4]",2d1,"[7, 6]",7,7,1.0,True,5297,34,216,free
3738,free_epochs,True,175,1,"[4, 1]",2d1,"[0, 2]",0,0,1.0,True,4767,34,216,free
3739,free_epochs,True,176,3,"[6, 6]",2d1,"[5, 3]",3,3,0.59,True,3530,34,216,free
3740,free_epochs,True,177,3,"[6, 5]",2d1,"[5, 3]",3,3,0.7000000000000001,True,3540,34,216,free
3741,free_epochs,True,178,4,"[1, 1]",2d1,"[6, 7]",7,7,1.0,True,4370,34,216,free
3742,free_epochs,True,179,3,"[4, 5]",2d1,"[5, 3]",3,5,0.72,False,4260,34,216,free
3743,free_epochs,True,180,3,"[2, 2]",2d1,"[3, 5]",5,5,0.6900000000000001,True,3133,34,216,free
3744,free_epochs,True,181,3,"[2, 6]",2d1,"[5, 3]",5,5,0.73,True,4589,34,216,free
3745,free_epochs,True,182,1,"[6, 5]",2d1,"[2, 0]",0,0,0.7000000000000001,True,4806,34,216,free
3746,free_epochs,True,183,3,"[2, 4]",2d1,"[5, 3]",5,5,0.79,True,3243,34,216,free
3747,free_epochs,True,184,1,"[5, 1]",2d1,"[0, 2]",0,0,0.75,True,3971,34,216,free
3748,free_epochs,True,185,1,"[5, 6]",2d1,"[0, 2]",0,2,0.29,False,7354,34,216,free
3749,free_epochs,True,186,3,"[3, 6]",2d1,"[5, 3]",5,5,0.67,True,3510,34,216,free
3750,free_epochs,True,187,1,"[1, 2]",2d1,"[2, 0]",2,2,1.0,True,3258,34,216,free
3751,free_epochs,True,188,4,"[2, 6]",2d1,"[6, 7]",7,7,1.0,True,3149,34,216,free
3752,free_epochs,True,189,1,"[2, 2]",2d1,"[2, 0]",2,2,1.0,True,5029,34,216,free
3753,free_epochs,True,190,4,"[6, 2]",2d1,"[6, 7]",6,6,1.0,True,4571,34,216,free
3754,free_epochs,True,191,3,"[4, 4]",2d1,"[5, 3]",3,3,1.0,True,4405,34,216,free
3755,free_epochs,True,192,1,"[1, 5]",2d1,"[0, 2]",2,2,1.0,True,3814,34,216,free
3756,free_epochs,True,193,3,"[4, 3]",2d1,"[3, 5]",3,3,1.0,True,5662,34,216,free
3757,free_epochs,True,194,3,"[4, 5]",2d1,"[3, 5]",3,3,0.75,True,4537,34,216,free
3758,free_epochs,True,195,4,"[1, 6]",2d1,"[6, 7]",7,7,1.0,True,4037,34,216,free
3759,free_epochs,True,196,4,"[1, 3]",2d1,"[7, 6]",7,7,1.0,True,3092,34,216,free
3760,free_epochs,True,197,1,"[2, 3]",2d1,"[2, 0]",2,2,1.0,True,4039,34,216,free
3761,free_epochs,True,198,4,"[5, 1]",2d1,"[7, 6]",6,6,1.0,True,3337,34,216,free
3762,free_epochs,True,199,3,"[6, 2]",2d1,"[3, 5]",3,3,1.0,True,3279,34,216,free
3763,free_epochs,True,200,4,"[3, 3]",2d1,"[6, 7]",7,7,0.52,True,5117,34,216,free
3764,free_epochs,True,201,3,"[1, 1]",2d1,"[3, 5]",5,5,0.71,True,5671,34,216,free
3765,free_epochs,True,202,4,"[6, 3]",2d1,"[6, 7]",6,6,1.0,True,6891,34,216,free
3766,free_epochs,True,203,1,"[4, 6]",2d1,"[2, 0]",0,0,1.0,True,3924,34,216,free
3767,free_epochs,True,204,3,"[5, 6]",2d1,"[3, 5]",3,3,1.0,True,4795,34,216,free
3768,free_epochs,True,205,4,"[2, 4]",2d1,"[6, 7]",7,7,1.0,True,3208,34,216,free
3769,free_epochs,True,206,1,"[1, 4]",2d1,"[0, 2]",2,2,1.0,True,3174,34,216,free
3770,free_epochs,True,207,3,"[1, 3]",2d1,"[3, 5]",5,5,0.59,True,5614,34,216,free
3771,free_epochs,True,208,3,"[6, 4]",2d1,"[5, 3]",3,3,1.0,True,3666,34,216,free
3772,free_epochs,True,209,1,"[1, 1]",2d1,"[2, 0]",2,2,1.0,True,2816,34,216,free
3773,free_epochs,True,210,4,"[4, 2]",2d1,"[7, 6]",6,6,1.0,True,3256,34,216,free
3774,free_epochs,True,211,1,"[1, 3]",2d1,"[0, 2]",2,2,1.0,True,4434,34,216,free
3775,free_epochs,True,212,4,"[2, 5]",2d1,"[7, 6]",7,7,1.0,True,3714,34,216,free
3776,free_epochs,True,213,4,"[3, 1]",2d1,"[6, 7]",7,7,1.0,True,7609,34,216,free
3777,free_epochs,True,214,3,"[1, 5]",2d1,"[5, 3]",5,5,1.0,True,3247,34,216,free
3778,free_epochs,True,215,1,"[2, 5]",2d1,"[0, 2]",2,2,1.0,True,2965,34,216,free
3779,free_epochs,True,216,4,"[2, 3]",2d1,"[7, 6]",7,7,1.0,True,3948,34,216,free
3780,test1,False,1,4,"[4, 1]",2d1,"[6, 7]",6,6,1.0,True,6559,34,216,free
3781,test1,False,2,1,"[2, 2]",2d1,"[0, 2]",2,2,1.0,True,2159,34,216,free
3782,test1,False,3,3,"[6, 1]",2d1,"[3, 5]",3,3,1.0,True,1967,34,216,free
3783,test1,False,4,3,"[1, 1]",2d1,"[3, 5]",5,5,1.0,True,1924,34,216,free
3784,test1,False,5,1,"[3, 6]",2d1,"[0, 2]",2,2,0.52,True,4927,34,216,free
3785,test1,False,6,4,"[2, 5]",2d1,"[7, 6]",7,7,1.0,True,2567,34,216,free
3786,test1,False,7,1,"[1, 1]",2d1,"[0, 2]",2,2,1.0,True,1920,34,216,free
3787,test1,False,8,4,"[4, 6]",2d1,"[6, 7]",6,6,0.54,True,3432,34,216,free
3788,test1,False,9,3,"[2, 2]",2d1,"[3, 5]",5,5,0.73,True,2989,34,216,free
3789,test1,False,10,4,"[2, 3]",2d1,"[7, 6]",7,7,1.0,True,2169,34,216,free
3790,test1,False,11,1,"[6, 2]",2d1,"[2, 0]",0,0,1.0,True,5093,34,216,free
3791,test1,False,12,3,"[5, 4]",2d1,"[5, 3]",3,3,1.0,True,1778,34,216,free
3792,test1,False,13,3,"[4, 4]",2d1,"[3, 5]",3,3,1.0,True,5038,34,216,free
3793,test1,False,14,4,"[1, 3]",2d1,"[7, 6]",7,7,1.0,True,1802,34,216,free
3794,test1,False,15,1,"[5, 6]",2d1,"[0, 2]",0,0,1.0,True,2112,34,216,free
3795,test1,False,16,4,"[4, 3]",2d1,"[7, 6]",6,6,1.0,True,1856,34,216,free
3796,test1,False,17,1,"[2, 4]",2d1,"[2, 0]",2,2,1.0,True,2039,34,216,free
3797,test1,False,18,3,"[1, 3]",2d1,"[3, 5]",5,5,1.0,True,2029,34,216,free
3798,test1,False,19,1,"[5, 3]",2d1,"[0, 2]",0,0,1.0,True,1771,34,216,free
3799,test1,False,20,3,"[6, 3]",2d1,"[3, 5]",3,3,1.0,True,1581,34,216,free
3800,test1,False,21,4,"[3, 1]",2d1,"[7, 6]",7,7,1.0,True,2585,34,216,free
3801,test1,False,22,3,"[1, 6]",2d1,"[5, 3]",5,5,1.0,True,2269,34,216,free
3802,test1,False,23,4,"[1, 1]",2d1,"[6, 7]",7,7,1.0,True,2272,34,216,free
3803,test1,False,24,1,"[1, 4]",2d1,"[2, 0]",2,2,1.0,True,1904,34,216,free
3804,test1,False,25,4,"[1, 2]",2d1,"[6, 7]",7,7,1.0,True,2187,34,216,free
3805,test1,False,26,1,"[3, 4]",2d1,"[2, 0]",2,2,1.0,True,3182,34,216,free
3806,test1,False,27,3,"[2, 1]",2d1,"[3, 5]",5,3,0.44,False,4154,34,216,free
3807,test1,False,28,4,"[6, 2]",2d1,"[7, 6]",6,6,1.0,True,2667,34,216,free
3808,test1,False,29,1,"[5, 1]",2d1,"[2, 0]",0,0,1.0,True,1836,34,216,free
3809,test1,False,30,3,"[6, 5]",2d1,"[3, 5]",3,3,0.91,True,2321,34,216,free
3810,test1,False,31,4,"[3, 6]",2d1,"[7, 6]",7,7,1.0,True,2059,34,216,free
3811,test1,False,32,1,"[2, 3]",2d1,"[0, 2]",2,2,1.0,True,1704,34,216,free
3812,test1,False,33,3,"[3, 4]",2d1,"[3, 5]",5,5,0.56,True,2251,34,216,free
3813,test1,False,34,4,"[3, 5]",2d1,"[7, 6]",7,7,0.68,True,2636,34,216,free
3814,test1,False,35,3,"[1, 2]",2d1,"[5, 3]",5,5,1.0,True,2477,34,216,free
3815,test1,False,36,1,"[2, 1]",2d1,"[0, 2]",2,2,1.0,True,6023,34,216,free
3816,test1,False,37,4,"[2, 2]",2d1,"[7, 6]",7,7,1.0,True,2103,34,216,free
3817,test1,False,38,3,"[3, 5]",2d1,"[3, 5]",5,3,0.47000000000000003,False,3788,34,216,free
3818,test1,False,39,1,"[1, 3]",2d1,"[2, 0]",2,2,1.0,True,2520,34,216,free
3819,test1,False,40,3,"[3, 3]",2d1,"[5, 3]",5,3,0.41000000000000003,False,6132,34,216,free
3820,test1,False,41,4,"[4, 5]",2d1,"[7, 6]",6,6,0.65,True,3485,34,216,free
3821,test1,False,42,1,"[4, 4]",2d1,"[2, 0]",0,0,1.0,True,1940,34,216,free
3822,test1,False,43,4,"[5, 1]",2d1,"[6, 7]",6,6,1.0,True,3000,34,216,free
3823,test1,False,44,1,"[1, 6]",2d1,"[0, 2]",2,2,1.0,True,2139,34,216,free
3824,test1,False,45,3,"[4, 6]",2d1,"[5, 3]",3,3,0.64,True,4363,34,216,free
3825,test1,False,46,4,"[5, 4]",2d1,"[6, 7]",6,6,0.92,True,2749,34,216,free
3826,test1,False,47,1,"[2, 6]",2d1,"[2, 0]",2,2,1.0,True,1715,34,216,free
3827,test1,False,48,3,"[4, 1]",2d1,"[5, 3]",3,3,1.0,True,1821,34,216,free
3828,test1,False,49,1,"[4, 3]",2d1,"[0, 2]",0,0,1.0,True,2854,34,216,free
3829,test1,False,50,4,"[3, 4]",2d1,"[6, 7]",7,7,0.5700000000000001,True,2270,34,216,free
3830,test1,False,51,3,"[2, 4]",2d1,"[3, 5]",5,5,0.67,True,2464,34,216,free
3831,test1,False,52,1,"[5, 4]",2d1,"[2, 0]",0,0,1.0,True,1910,34,216,free
3832,test1,False,53,3,"[2, 5]",2d1,"[5, 3]",5,5,0.72,True,3384,34,216,free
3833,test1,False,54,4,"[5, 6]",2d1,"[7, 6]",6,6,1.0,True,2783,34,216,free
3834,test1,False,55,1,"[6, 5]",2d1,"[0, 2]",0,0,1.0,True,2757,34,216,free
3835,test1,False,56,4,"[6, 5]",2d1,"[6, 7]",6,6,1.0,True,1884,34,216,free
3836,test1,False,57,3,"[5, 5]",2d1,"[3, 5]",3,3,1.0,True,1930,34,216,free
3837,test1,False,58,4,"[1, 4]",2d1,"[7, 6]",7,7,1.0,True,6090,34,216,free
3838,test1,False,59,1,"[4, 5]",2d1,"[0, 2]",0,2,0.48,False,7157,34,216,free
3839,test1,False,60,3,"[5, 1]",2d1,"[5, 3]",3,3,1.0,True,1870,34,216,free
3840,test1,False,61,4,"[1, 5]",2d1,"[6, 7]",7,7,1.0,True,2840,34,216,free
3841,test1,False,62,1,"[3, 3]",2d1,"[0, 2]",2,0,0.71,False,3783,34,216,free
3842,test1,False,63,3,"[2, 6]",2d1,"[3, 5]",5,5,1.0,True,2764,34,216,free
3843,test1,False,64,4,"[2, 4]",2d1,"[7, 6]",7,7,1.0,True,2025,34,216,free
3844,test1,False,65,1,"[3, 2]",2d1,"[0, 2]",2,0,0.53,False,4131,34,216,free
3845,test1,False,66,3,"[4, 5]",2d1,"[3, 5]",3,3,0.63,True,2041,34,216,free
3846,test1,False,67,1,"[4, 6]",2d1,"[2, 0]",0,2,0.56,False,6408,34,216,free
3847,test1,False,68,4,"[6, 6]",2d1,"[6, 7]",6,6,1.0,True,2173,34,216,free
3848,test1,False,69,3,"[2, 3]",2d1,"[5, 3]",5,5,0.76,True,7179,34,216,free
3849,test1,False,70,3,"[5, 3]",2d1,"[5, 3]",3,3,1.0,True,1578,34,216,free
3850,test1,False,71,1,"[3, 1]",2d1,"[2, 0]",2,0,0.58,False,2883,34,216,free
3851,test1,False,72,4,"[2, 1]",2d1,"[6, 7]",7,7,1.0,True,1754,34,216,free
3852,test1,False,73,1,"[6, 3]",2d1,"[2, 0]",0,0,1.0,True,1790,34,216,free
3853,test1,False,74,3,"[6, 2]",2d1,"[5, 3]",3,3,1.0,True,1638,34,216,free
3854,test1,False,75,4,"[2, 6]",2d1,"[6, 7]",7,7,1.0,True,1668,34,216,free
3855,test1,False,76,1,"[4, 2]",2d1,"[0, 2]",0,0,1.0,True,2214,34,216,free
3856,test1,False,77,3,"[1, 5]",2d1,"[3, 5]",5,5,1.0,True,2032,34,216,free
3857,test1,False,78,4,"[3, 2]",2d1,"[7, 6]",7,7,0.53,True,3312,34,216,free
3858,test1,False,79,3,"[3, 1]",2d1,"[3, 5]",5,5,0.68,True,2748,34,216,free
3859,test1,False,80,1,"[4, 1]",2d1,"[2, 0]",0,0,1.0,True,2393,34,216,free
3860,test1,False,81,4,"[5, 3]",2d1,"[7, 6]",6,6,1.0,True,1838,34,216,free
3861,test1,False,82,3,"[6, 6]",2d1,"[3, 5]",3,3,1.0,True,1812,34,216,free
3862,test1,False,83,4,"[5, 2]",2d1,"[6, 7]",6,6,1.0,True,2183,34,216,free
3863,test1,False,84,1,"[2, 5]",2d1,"[2, 0]",2,2,1.0,True,1803,34,216,free
3864,test1,False,85,1,"[1, 5]",2d1,"[2, 0]",2,2,1.0,True,1648,34,216,free
3865,test1,False,86,3,"[5, 2]",2d1,"[3, 5]",3,3,1.0,True,2635,34,216,free
3866,test1,False,87,4,"[4, 4]",2d1,"[6, 7]",6,6,0.53,True,3584,34,216,free
3867,test1,False,88,4,"[1, 6]",2d1,"[7, 6]",7,7,1.0,True,2094,34,216,free
