pid,condition,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt
5fd6303361f8c14cb485a447,blocked,test1,False,54,3,"[1, 2]",fi,"[5, 3]",3,3,0.99,True,5502
5fd6303361f8c14cb485a447,blocked,test1,False,55,3,"[5, 2]",fi,"[3, 5]",3,5,0.39,False,5084
5fd6303361f8c14cb485a447,blocked,test1,False,56,1,"[3, 4]",fi,"[0, 2]",0,2,0.98,False,8328
5fd6303361f8c14cb485a447,blocked,test1,False,57,4,"[5, 1]",fi,"[6, 7]",6,6,1.0,True,8227
5fd6303361f8c14cb485a447,blocked,test1,False,58,3,"[5, 1]",fi,"[3, 5]",3,3,1.0,True,3487
5fd6303361f8c14cb485a447,blocked,test1,False,59,1,"[5, 6]",fi,"[0, 2]",2,2,1.0,True,2941
5fd6303361f8c14cb485a447,blocked,test1,False,60,4,"[1, 5]",fi,"[7, 6]",6,6,1.0,True,3266
5fd6303361f8c14cb485a447,blocked,test1,False,61,3,"[3, 2]",fi,"[5, 3]",3,5,0.65,False,3845
5fd6303361f8c14cb485a447,blocked,test1,False,62,4,"[6, 2]",fi,"[6, 7]",7,7,1.0,True,4271
5fd6303361f8c14cb485a447,blocked,test1,False,63,1,"[6, 6]",fi,"[2, 0]",2,2,1.0,True,5225
5fd6303361f8c14cb485a447,blocked,test1,False,64,4,"[5, 6]",fi,"[6, 7]",7,7,1.0,True,4201
5fd6303361f8c14cb485a447,blocked,test1,False,65,1,"[1, 4]",fi,"[2, 0]",0,0,1.0,True,4097
5fd6303361f8c14cb485a447,blocked,test1,False,66,3,"[3, 5]",fi,"[5, 3]",5,5,0.39,True,4805
5fd6303361f8c14cb485a447,blocked,test1,False,67,1,"[3, 1]",fi,"[2, 0]",0,0,1.0,True,3065
5fd6303361f8c14cb485a447,blocked,test1,False,68,3,"[3, 3]",fi,"[5, 3]",3,5,0.51,False,3030
5fd6303361f8c14cb485a447,blocked,test1,False,69,4,"[1, 3]",fi,"[6, 7]",6,6,1.0,True,3630
5fd6303361f8c14cb485a447,blocked,test1,False,70,1,"[6, 4]",fi,"[0, 2]",2,2,1.0,True,5045
5fd6303361f8c14cb485a447,blocked,test1,False,71,3,"[2, 5]",fi,"[3, 5]",3,3,0.49,True,4617
5fd6303361f8c14cb485a447,blocked,test1,False,72,4,"[4, 1]",fi,"[7, 6]",6,6,1.0,True,6464
5fd6303361f8c14cb485a447,blocked,test1,False,73,1,"[4, 3]",fi,"[2, 0]",0,0,0.47000000000000003,True,4554
5fd6303361f8c14cb485a447,blocked,test1,False,74,3,"[4, 3]",fi,"[3, 5]",3,5,0.37,False,3959
5fd6303361f8c14cb485a447,blocked,test1,False,75,4,"[4, 3]",fi,"[6, 7]",6,6,1.0,True,4050
5fd6303361f8c14cb485a447,blocked,test1,False,76,3,"[2, 1]",fi,"[5, 3]",3,3,1.0,True,3233
5fd6303361f8c14cb485a447,blocked,test1,False,77,4,"[5, 5]",fi,"[7, 6]",7,7,1.0,True,3277
5fd6303361f8c14cb485a447,blocked,test1,False,78,1,"[2, 3]",fi,"[2, 0]",0,0,1.0,True,3068
5fd6303361f8c14cb485a447,blocked,test1,False,79,1,"[1, 2]",fi,"[2, 0]",0,0,1.0,True,2963
5fd6303361f8c14cb485a447,blocked,test1,False,80,3,"[5, 4]",fi,"[3, 5]",5,5,1.0,True,3158
5fd6303361f8c14cb485a447,blocked,test1,False,81,4,"[3, 2]",fi,"[6, 7]",6,6,1.0,True,3330
5fd6303361f8c14cb485a447,blocked,test1,False,82,4,"[1, 1]",fi,"[6, 7]",6,6,1.0,True,3281
5fd6303361f8c14cb485a447,blocked,test1,False,83,3,"[4, 4]",fi,"[3, 5]",5,5,0.45,True,3113
5fd6303361f8c14cb485a447,blocked,test1,False,84,1,"[6, 2]",fi,"[0, 2]",2,2,1.0,True,3359
5fd6303361f8c14cb485a447,blocked,test1,False,85,1,"[5, 1]",fi,"[0, 2]",0,0,1.0,True,3350
5fd6303361f8c14cb485a447,blocked,test1,False,86,3,"[5, 6]",fi,"[3, 5]",5,5,1.0,True,3206
5fd6303361f8c14cb485a447,blocked,test1,False,87,4,"[1, 6]",fi,"[6, 7]",6,6,1.0,True,3070
5fd6303361f8c14cb485a447,blocked,test1,False,88,1,"[2, 6]",fi,"[0, 2]",2,2,1.0,True,3507
5fd6303361f8c14cb485a447,blocked,test1,False,89,3,"[2, 3]",fi,"[5, 3]",3,3,0.59,True,3305
5fd6303361f8c14cb485a447,blocked,test1,False,90,4,"[6, 4]",fi,"[6, 7]",7,7,1.0,True,3576
5fd6303361f8c14cb485a447,blocked,test2,False,1,3,"[6, 4]",fi,"[5, 3]",5,5,1.0,True,5362
5fd6303361f8c14cb485a447,blocked,test2,False,2,4,"[1, 1]",fi,"[7, 6]",6,6,1.0,True,6486
5fd6303361f8c14cb485a447,blocked,test2,False,3,1,"[6, 3]",fi,"[2, 0]",2,2,1.0,True,8619
5fd6303361f8c14cb485a447,blocked,test2,False,4,1,"[6, 5]",fi,"[0, 2]",2,2,1.0,True,8388
5fd6303361f8c14cb485a447,blocked,test2,False,5,3,"[3, 6]",fi,"[5, 3]",5,5,1.0,True,5025
5fd6303361f8c14cb485a447,blocked,test2,False,6,4,"[2, 6]",fi,"[6, 7]",7,7,1.0,True,4023
5fd6303361f8c14cb485a447,blocked,test2,False,7,4,"[1, 4]",fi,"[6, 7]",6,6,1.0,True,4643
5fd6303361f8c14cb485a447,blocked,test2,False,8,1,"[4, 5]",fi,"[0, 2]",2,2,1.0,True,3802
5fd6303361f8c14cb485a447,blocked,test2,False,9,3,"[5, 6]",fi,"[5, 3]",5,5,1.0,True,3552
5fd6303361f8c14cb485a447,blocked,test2,False,10,1,"[6, 2]",fi,"[2, 0]",2,0,1.0,False,4966
5fd6303361f8c14cb485a447,blocked,test2,False,11,4,"[6, 5]",fi,"[6, 7]",7,7,1.0,True,3809
5fd6303361f8c14cb485a447,blocked,test2,False,12,3,"[4, 5]",fi,"[3, 5]",5,5,1.0,True,5367
5fd6303361f8c14cb485a447,blocked,test2,False,13,3,"[1, 3]",fi,"[5, 3]",3,3,1.0,True,2972
5fd6303361f8c14cb485a447,blocked,test2,False,14,4,"[6, 3]",fi,"[7, 6]",7,7,1.0,True,5546
5fd6303361f8c14cb485a447,blocked,test2,False,15,1,"[5, 5]",fi,"[0, 2]",2,2,1.0,True,5895
5fd6303361f8c14cb485a447,blocked,test2,False,16,3,"[2, 1]",fi,"[5, 3]",3,3,1.0,True,4547
5fd6303361f8c14cb485a447,blocked,test2,False,17,1,"[2, 2]",fi,"[0, 2]",0,0,1.0,True,4011
5fd6303361f8c14cb485a447,blocked,test2,False,18,4,"[1, 2]",fi,"[7, 6]",6,6,1.0,True,6375
5fd6303361f8c14cb485a447,blocked,test2,False,19,4,"[2, 2]",fi,"[6, 7]",6,6,1.0,True,4325
5fd6303361f8c14cb485a447,blocked,test2,False,20,3,"[5, 1]",fi,"[3, 5]",3,3,1.0,True,5058
5fd6303361f8c14cb485a447,blocked,test2,False,21,1,"[2, 1]",fi,"[2, 0]",0,0,1.0,True,4063
5fd6303361f8c14cb485a447,blocked,test2,False,22,1,"[5, 3]",fi,"[0, 2]",2,0,1.0,False,3577
5fd6303361f8c14cb485a447,blocked,test2,False,23,4,"[4, 5]",fi,"[6, 7]",7,7,1.0,True,3315
5fd6303361f8c14cb485a447,blocked,test2,False,24,3,"[3, 3]",fi,"[5, 3]",3,3,1.0,True,3859
5fd6303361f8c14cb485a447,blocked,test2,False,25,3,"[6, 6]",fi,"[3, 5]",5,5,1.0,True,4089
5fd6303361f8c14cb485a447,blocked,test2,False,26,1,"[5, 4]",fi,"[2, 0]",2,2,1.0,True,3941
5fd6303361f8c14cb485a447,blocked,test2,False,27,4,"[5, 5]",fi,"[6, 7]",7,7,1.0,True,3655
5fd6303361f8c14cb485a447,blocked,test2,False,28,3,"[2, 2]",fi,"[3, 5]",3,3,1.0,True,4533
5fd6303361f8c14cb485a447,blocked,test2,False,29,1,"[3, 1]",fi,"[0, 2]",0,0,1.0,True,3404
5fd6303361f8c14cb485a447,blocked,test2,False,30,4,"[3, 6]",fi,"[7, 6]",7,7,1.0,True,3247
5fd6303361f8c14cb485a447,blocked,test2,False,31,4,"[3, 2]",fi,"[6, 7]",6,6,1.0,True,3301
5fd6303361f8c14cb485a447,blocked,test2,False,32,1,"[1, 3]",fi,"[0, 2]",0,0,1.0,True,5632
5fd6303361f8c14cb485a447,blocked,test2,False,33,3,"[3, 2]",fi,"[3, 5]",3,3,1.0,True,3458
5fd6303361f8c14cb485a447,blocked,test2,False,34,4,"[5, 3]",fi,"[7, 6]",7,6,1.0,False,4122
5fd6303361f8c14cb485a447,blocked,test2,False,35,3,"[3, 5]",fi,"[3, 5]",5,3,1.0,False,4115
5fd6303361f8c14cb485a447,blocked,test2,False,36,1,"[1, 4]",fi,"[0, 2]",0,0,1.0,True,3388
5fd6303361f8c14cb485a447,blocked,test2,False,37,3,"[4, 4]",fi,"[3, 5]",5,5,1.0,True,5109
5fd6303361f8c14cb485a447,blocked,test2,False,38,1,"[6, 4]",fi,"[2, 0]",2,2,1.0,True,3206
5fd6303361f8c14cb485a447,blocked,test2,False,39,4,"[6, 4]",fi,"[7, 6]",7,7,1.0,True,3658
5fd6303361f8c14cb485a447,blocked,test2,False,40,1,"[4, 1]",fi,"[0, 2]",0,0,1.0,True,4083
5fd6303361f8c14cb485a447,blocked,test2,False,41,4,"[3, 5]",fi,"[6, 7]",7,7,1.0,True,3230
5fd6303361f8c14cb485a447,blocked,test2,False,42,3,"[4, 1]",fi,"[3, 5]",3,3,1.0,True,3282
5fd6303361f8c14cb485a447,blocked,test2,False,43,3,"[2, 4]",fi,"[3, 5]",3,3,1.0,True,8396
5fd6303361f8c14cb485a447,blocked,test2,False,44,1,"[4, 4]",fi,"[2, 0]",2,2,1.0,True,8442
5fd6303361f8c14cb485a447,blocked,test2,False,45,4,"[5, 1]",fi,"[7, 6]",6,6,1.0,True,4421
5fd6303361f8c14cb485a447,blocked,test2,False,46,3,"[1, 4]",fi,"[5, 3]",3,3,1.0,True,6751
5fd6303361f8c14cb485a447,blocked,test2,False,47,4,"[2, 3]",fi,"[7, 6]",6,6,1.0,True,5095
5fd6303361f8c14cb485a447,blocked,test2,False,48,1,"[2, 3]",fi,"[0, 2]",0,0,1.0,True,4709
5fd6303361f8c14cb485a447,blocked,test2,False,49,4,"[3, 3]",fi,"[6, 7]",6,6,1.0,True,6547
5fd6303361f8c14cb485a447,blocked,test2,False,50,3,"[6, 3]",fi,"[5, 3]",5,5,1.0,True,4401
5fd6303361f8c14cb485a447,blocked,test2,False,51,1,"[4, 2]",fi,"[2, 0]",0,0,1.0,True,3480
5fd6303361f8c14cb485a447,blocked,test2,False,52,3,"[1, 2]",fi,"[3, 5]",3,3,1.0,True,4270
5fd6303361f8c14cb485a447,blocked,test2,False,53,1,"[3, 6]",fi,"[0, 2]",2,2,1.0,True,5753
5fd6303361f8c14cb485a447,blocked,test2,False,54,4,"[1, 3]",fi,"[7, 6]",6,6,1.0,True,6451
5fd6303361f8c14cb485a447,blocked,test2,False,55,1,"[5, 1]",fi,"[2, 0]",0,0,1.0,True,7221
5fd6303361f8c14cb485a447,blocked,test2,False,56,3,"[3, 1]",fi,"[3, 5]",3,3,1.0,True,5567
5fd6303361f8c14cb485a447,blocked,test2,False,57,4,"[6, 2]",fi,"[7, 6]",7,7,1.0,True,5777
5fd6303361f8c14cb485a447,blocked,test2,False,58,4,"[5, 6]",fi,"[7, 6]",7,7,1.0,True,5919
5fd6303361f8c14cb485a447,blocked,test2,False,59,3,"[5, 5]",fi,"[5, 3]",5,5,1.0,True,6154
5fd6303361f8c14cb485a447,blocked,test2,False,60,1,"[1, 5]",fi,"[0, 2]",0,0,1.0,True,9684
5fd6303361f8c14cb485a447,blocked,test2,False,61,4,"[6, 6]",fi,"[7, 6]",7,7,1.0,True,4007
5fd6303361f8c14cb485a447,blocked,test2,False,62,1,"[4, 6]",fi,"[0, 2]",2,2,1.0,True,4311
5fd6303361f8c14cb485a447,blocked,test2,False,63,3,"[6, 5]",fi,"[3, 5]",5,5,1.0,True,2976
5fd6303361f8c14cb485a447,blocked,test2,False,64,4,"[3, 1]",fi,"[7, 6]",6,6,1.0,True,3900
5fd6303361f8c14cb485a447,blocked,test2,False,65,1,"[3, 2]",fi,"[2, 0]",0,0,1.0,True,3943
5fd6303361f8c14cb485a447,blocked,test2,False,66,3,"[4, 2]",fi,"[5, 3]",3,5,0.8200000000000001,False,4091
5fd6303361f8c14cb485a447,blocked,test2,False,67,1,"[1, 2]",fi,"[0, 2]",0,0,1.0,True,4091
5fd6303361f8c14cb485a447,blocked,test2,False,68,4,"[4, 6]",fi,"[7, 6]",7,7,1.0,True,5920
5fd6303361f8c14cb485a447,blocked,test2,False,69,3,"[6, 2]",fi,"[3, 5]",5,5,1.0,True,3185
5fd6303361f8c14cb485a447,blocked,test2,False,70,1,"[2, 6]",fi,"[2, 0]",2,2,1.0,True,3347
5fd6303361f8c14cb485a447,blocked,test2,False,71,3,"[5, 3]",fi,"[5, 3]",5,5,1.0,True,3378
5fd6303361f8c14cb485a447,blocked,test2,False,72,4,"[4, 4]",fi,"[7, 6]",7,6,1.0,False,4014
5fd6303361f8c14cb485a447,blocked,test2,False,73,4,"[4, 1]",fi,"[6, 7]",6,6,1.0,True,3355
5fd6303361f8c14cb485a447,blocked,test2,False,74,1,"[2, 4]",fi,"[2, 0]",0,0,1.0,True,3728
5fd6303361f8c14cb485a447,blocked,test2,False,75,3,"[5, 4]",fi,"[3, 5]",5,5,1.0,True,3847
5fd6303361f8c14cb485a447,blocked,test2,False,76,1,"[6, 6]",fi,"[0, 2]",2,2,1.0,True,4221
5fd6303361f8c14cb485a447,blocked,test2,False,77,4,"[2, 4]",fi,"[7, 6]",6,6,1.0,True,4346
5fd6303361f8c14cb485a447,blocked,test2,False,78,3,"[2, 6]",fi,"[3, 5]",5,3,1.0,False,2982
5fd6303361f8c14cb485a447,blocked,test2,False,79,4,"[4, 2]",fi,"[7, 6]",6,6,1.0,True,4384
5fd6303361f8c14cb485a447,blocked,test2,False,80,3,"[4, 6]",fi,"[5, 3]",5,5,0.9400000000000001,True,3742
5fd6303361f8c14cb485a447,blocked,test2,False,81,1,"[3, 5]",fi,"[0, 2]",2,2,1.0,True,3692
5fd6303361f8c14cb485a447,blocked,test2,False,82,1,"[5, 6]",fi,"[2, 0]",2,2,1.0,True,5066
5fd6303361f8c14cb485a447,blocked,test2,False,83,4,"[5, 4]",fi,"[7, 6]",7,6,1.0,False,6284
5fd6303361f8c14cb485a447,blocked,test2,False,84,3,"[1, 1]",fi,"[3, 5]",3,3,1.0,True,8371
5fd6303361f8c14cb485a447,blocked,test2,False,85,4,"[2, 1]",fi,"[6, 7]",6,6,1.0,True,7944
5fd6303361f8c14cb485a447,blocked,test2,False,86,3,"[1, 5]",fi,"[5, 3]",3,3,1.0,True,5651
5fd6303361f8c14cb485a447,blocked,test2,False,87,1,"[3, 3]",fi,"[0, 2]",0,0,1.0,True,4637
5fd6303361f8c14cb485a447,blocked,test2,False,88,4,"[1, 5]",fi,"[6, 7]",6,6,1.0,True,6040
5fd6303361f8c14cb485a447,blocked,test2,False,89,3,"[2, 3]",fi,"[5, 3]",3,3,1.0,True,5782
5fd6303361f8c14cb485a447,blocked,test2,False,90,1,"[1, 1]",fi,"[2, 0]",0,0,1.0,True,4841
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,1,4,"[2, 3]",fi,"[6, 7]",6,6,1.0,True,22099
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,2,4,"[6, 4]",fi,"[7, 6]",7,6,1.0,False,7605
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,3,4,"[4, 6]",fi,"[7, 6]",7,7,1.0,True,6660
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,4,4,"[3, 1]",fi,"[6, 7]",6,7,1.0,False,6322
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,5,4,"[3, 3]",fi,"[6, 7]",6,7,1.0,False,6211
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,6,4,"[5, 1]",fi,"[6, 7]",6,6,1.0,True,6737
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,7,4,"[6, 2]",fi,"[6, 7]",7,7,1.0,True,7361
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,8,4,"[1, 2]",fi,"[6, 7]",6,6,1.0,True,7108
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,9,4,"[2, 4]",fi,"[6, 7]",6,7,1.0,False,6346
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,10,4,"[4, 1]",fi,"[7, 6]",6,6,1.0,True,7718
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,11,4,"[1, 5]",fi,"[7, 6]",6,7,1.0,False,6435
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,12,4,"[6, 3]",fi,"[7, 6]",7,7,1.0,True,9248
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,13,4,"[1, 4]",fi,"[6, 7]",6,7,1.0,False,6430
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,14,4,"[2, 2]",fi,"[6, 7]",6,6,1.0,True,5437
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,15,4,"[5, 6]",fi,"[7, 6]",7,6,1.0,False,6865
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,16,4,"[2, 1]",fi,"[7, 6]",6,6,1.0,True,6235
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,17,4,"[3, 2]",fi,"[6, 7]",6,7,1.0,False,13050
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,18,4,"[4, 2]",fi,"[6, 7]",6,7,1.0,False,5453
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,19,4,"[2, 6]",fi,"[6, 7]",7,6,1.0,False,5261
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,20,4,"[4, 4]",fi,"[6, 7]",7,7,1.0,True,6409
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,21,4,"[3, 5]",fi,"[7, 6]",7,6,1.0,False,7617
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,22,4,"[6, 5]",fi,"[6, 7]",7,6,0.78,False,8504
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,23,4,"[5, 3]",fi,"[7, 6]",7,6,0.72,False,7719
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,24,4,"[3, 6]",fi,"[7, 6]",7,6,0.8200000000000001,False,7280
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,25,4,"[5, 4]",fi,"[7, 6]",7,7,1.0,True,5827
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,26,4,"[6, 6]",fi,"[7, 6]",7,6,0.62,False,13183
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,27,4,"[5, 5]",fi,"[7, 6]",7,7,0.75,True,8135
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,28,4,"[4, 5]",fi,"[6, 7]",7,6,0.8,False,14056
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,29,4,"[1, 3]",fi,"[7, 6]",6,6,0.7000000000000001,True,4932
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,30,4,"[1, 1]",fi,"[6, 7]",6,6,0.76,True,5325
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,31,4,"[3, 1]",fi,"[6, 7]",6,6,1.0,True,8345
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,32,4,"[3, 5]",fi,"[7, 6]",7,6,0.66,False,5379
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,33,4,"[6, 6]",fi,"[6, 7]",7,6,0.99,False,6019
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,34,4,"[1, 1]",fi,"[6, 7]",6,6,1.0,True,23229
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,35,4,"[2, 4]",fi,"[7, 6]",6,6,0.87,True,7935
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,36,4,"[2, 6]",fi,"[7, 6]",7,7,0.89,True,6595
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,37,4,"[6, 4]",fi,"[7, 6]",7,7,1.0,True,5684
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,38,4,"[3, 6]",fi,"[7, 6]",7,6,0.72,False,4902
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,39,4,"[1, 2]",fi,"[6, 7]",6,6,1.0,True,4977
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,40,4,"[3, 3]",fi,"[7, 6]",6,7,1.0,False,5894
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,41,4,"[6, 5]",fi,"[7, 6]",7,6,1.0,False,7148
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,42,4,"[6, 2]",fi,"[7, 6]",7,7,0.87,True,9682
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,43,4,"[4, 4]",fi,"[6, 7]",7,7,0.71,True,6943
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,44,4,"[1, 3]",fi,"[6, 7]",6,6,1.0,True,5268
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,45,4,"[4, 1]",fi,"[6, 7]",6,6,0.89,True,6046
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,46,4,"[3, 2]",fi,"[6, 7]",6,7,1.0,False,5861
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,47,4,"[5, 1]",fi,"[7, 6]",6,6,1.0,True,8744
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,48,4,"[1, 5]",fi,"[7, 6]",6,6,1.0,True,7674
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,49,4,"[5, 4]",fi,"[7, 6]",7,7,1.0,True,11799
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,50,4,"[2, 3]",fi,"[6, 7]",6,7,1.0,False,5525
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,51,4,"[1, 4]",fi,"[6, 7]",6,6,1.0,True,4522
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,52,4,"[6, 3]",fi,"[7, 6]",7,7,1.0,True,6558
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,53,4,"[2, 2]",fi,"[6, 7]",6,7,1.0,False,7383
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,54,4,"[5, 6]",fi,"[6, 7]",7,7,0.81,True,6127
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,55,4,"[5, 3]",fi,"[6, 7]",7,7,1.0,True,7611
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,56,4,"[5, 5]",fi,"[7, 6]",7,6,0.79,False,6530
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,57,4,"[4, 2]",fi,"[7, 6]",6,6,1.0,True,7157
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,58,4,"[4, 6]",fi,"[6, 7]",7,6,1.0,False,7145
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,59,4,"[2, 1]",fi,"[7, 6]",6,6,0.8200000000000001,True,5903
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,60,4,"[4, 5]",fi,"[6, 7]",7,6,0.89,False,19636
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,61,3,"[5, 1]",fi,"[3, 5]",3,5,1.0,False,9481
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,62,3,"[2, 6]",fi,"[3, 5]",5,5,1.0,True,6103
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,63,3,"[4, 1]",fi,"[5, 3]",3,3,1.0,True,5040
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,64,3,"[6, 3]",fi,"[5, 3]",5,3,1.0,False,9309
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,65,3,"[6, 4]",fi,"[3, 5]",5,5,1.0,True,4973
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,66,3,"[3, 3]",fi,"[5, 3]",3,5,1.0,False,4354
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,67,3,"[3, 2]",fi,"[3, 5]",3,5,1.0,False,6208
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,68,3,"[4, 5]",fi,"[3, 5]",5,5,1.0,True,4783
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,69,3,"[6, 6]",fi,"[3, 5]",5,5,1.0,True,7093
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,70,3,"[6, 5]",fi,"[3, 5]",5,5,1.0,True,5277
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,71,3,"[1, 2]",fi,"[3, 5]",3,3,1.0,True,6281
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,72,3,"[3, 5]",fi,"[3, 5]",5,5,1.0,True,5545
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,73,3,"[1, 5]",fi,"[5, 3]",3,3,1.0,True,6100
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,74,3,"[4, 4]",fi,"[3, 5]",5,3,1.0,False,6656
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,75,3,"[2, 1]",fi,"[3, 5]",3,3,1.0,True,6275
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,76,3,"[1, 1]",fi,"[5, 3]",3,3,1.0,True,5721
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,77,3,"[3, 1]",fi,"[5, 3]",3,3,1.0,True,4958
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,78,3,"[5, 5]",fi,"[3, 5]",5,5,1.0,True,5617
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,79,3,"[5, 6]",fi,"[3, 5]",5,5,1.0,True,5705
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,80,3,"[4, 6]",fi,"[3, 5]",5,5,1.0,True,5399
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,81,3,"[4, 2]",fi,"[5, 3]",3,3,1.0,True,6358
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,82,3,"[1, 3]",fi,"[3, 5]",3,3,1.0,True,6221
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,83,3,"[3, 6]",fi,"[3, 5]",5,5,1.0,True,5293
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,84,3,"[5, 4]",fi,"[5, 3]",5,3,1.0,False,7077
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,85,3,"[2, 3]",fi,"[5, 3]",3,5,1.0,False,7258
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,86,3,"[1, 4]",fi,"[3, 5]",3,3,1.0,True,6730
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,87,3,"[2, 4]",fi,"[5, 3]",3,5,1.0,False,6487
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,88,3,"[5, 3]",fi,"[5, 3]",5,3,1.0,False,4334
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,89,3,"[6, 2]",fi,"[5, 3]",5,3,1.0,False,4275
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,90,3,"[2, 2]",fi,"[5, 3]",3,3,1.0,True,5252
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,91,3,"[1, 4]",fi,"[3, 5]",3,5,0.81,False,7327
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,92,3,"[5, 5]",fi,"[5, 3]",5,5,1.0,True,5646
5fd7c98ecffb0b080c0f1c84,blocked,epochs,True,93,3,"[6, 6]",fi,"[5, 3]",5,5,1.0,True,5102
